,solarRadiationHigh,humidityAvg,tempAvg,windspeedAvg,precipRate,precipTotal
2024-11-26 12:33:55,31.1,64,11,0,0.0,0.0
2024-11-26 12:39:21,30.6,64,11,0,0.0,0.0
2024-11-26 12:44:50,29.7,64,11,0,0.0,0.0
2024-11-26 12:49:10,29.7,64,11,0,0.0,0.0
2024-11-26 12:54:36,29.8,64,11,0,0.0,0.0
2024-11-26 12:59:00,30.2,64,12,0,0.0,0.0
2024-11-26 13:04:26,31.7,63,12,0,0.0,0.0
2024-11-26 13:09:55,33.0,64,12,0,0.0,0.0
2024-11-26 13:14:15,34.5,63,12,0,0.0,0.0
2024-11-26 13:19:45,35.5,63,12,0,0.0,0.0
2024-11-26 13:24:05,34.5,64,12,0,0.0,0.0
2024-11-26 13:29:31,37.5,64,12,0,0.0,0.0
2024-11-26 13:33:55,37.2,64,12,0,0.0,0.0
2024-11-26 13:39:21,31.8,64,12,0,0.0,0.0
2024-11-26 13:44:50,31.7,64,12,0,0.0,0.0
2024-11-26 13:49:10,36.0,64,12,0,0.0,0.0
2024-11-26 13:54:36,41.2,64,12,0,0.0,0.0
2024-11-26 13:59:00,48.2,64,12,0,0.0,0.0
2024-11-26 14:04:26,54.7,63,12,0,0.0,0.0
2024-11-26 14:09:55,54.5,63,12,0,0.0,0.0
2024-11-26 14:14:15,52.7,64,12,0,0.0,0.0
2024-11-26 14:19:45,49.0,64,12,0,0.0,0.0
2024-11-26 14:24:05,42.2,65,12,0,0.0,0.0
2024-11-26 14:29:31,42.5,65,12,0,0.0,0.0
2024-11-26 14:34:01,47.0,65,12,0,0.0,0.0
2024-11-26 14:39:26,47.0,66,12,0,0.0,0.0
2024-11-26 14:44:55,41.9,66,12,0,0.0,0.0
2024-11-26 14:49:15,40.7,66,12,0,0.0,0.0
2024-11-26 14:54:41,42.5,67,12,0,0.0,0.0
2024-11-26 14:59:05,42.5,67,12,0,0.0,0.0
2024-11-26 15:04:31,41.5,68,12,0,0.0,0.0
2024-11-26 15:08:55,39.0,68,12,0,0.0,0.0
2024-11-26 15:14:21,36.7,68,12,0,0.0,0.0
2024-11-26 15:19:50,37.0,68,12,0,0.0,0.0
2024-11-26 15:24:10,35.0,69,12,0,0.0,0.0
2024-11-26 15:29:36,30.7,69,12,0,0.0,0.0
2024-11-26 15:34:00,26.1,69,12,0,0.0,0.0
2024-11-26 15:39:27,23.1,69,12,0,0.0,0.0
2024-11-26 15:43:51,21.5,69,12,0,0.0,0.0
2024-11-26 15:49:23,20.7,69,12,0,0.0,0.0
2024-11-26 15:54:48,20.1,70,11,0,0.0,0.0
2024-11-26 15:59:11,18.2,70,11,0,0.0,0.0
2024-11-26 16:04:36,17.2,70,11,0,0.0,0.0
2024-11-26 16:09:00,14.3,70,11,0,0.0,0.0
2024-11-26 16:14:26,11.8,71,11,0,0.0,0.0
2024-11-26 16:19:55,10.1,71,11,0,0.0,0.0
2024-11-26 16:24:15,8.0,71,11,0,0.0,0.0
2024-11-26 16:29:41,6.6,72,11,0,0.0,0.0
2024-11-26 16:34:05,5.3,72,11,0,0.0,0.0
2024-11-26 16:39:31,4.4,73,11,0,0.0,0.0
2024-11-26 16:43:55,3.2,73,11,0,0.0,0.0
2024-11-26 16:49:21,2.5,74,11,0,0.0,0.0
2024-11-26 16:54:46,1.5,74,11,0,0.0,0.0
2024-11-26 16:59:10,0.9,74,11,0,0.0,0.0
2024-11-26 17:04:36,0.5,75,10,0,0.0,0.0
2024-11-26 17:09:00,0.2,75,10,0,0.0,0.0
2024-11-26 17:14:26,0.1,76,10,0,0.0,0.0
2024-11-26 17:19:55,0.0,77,10,0,0.0,0.0
2024-11-26 17:24:15,0.0,77,10,0,0.0,0.0
2024-11-26 17:29:41,0.0,77,10,0,0.0,0.0
2024-11-26 17:34:05,0.0,78,10,0,0.0,0.0
2024-11-26 17:39:31,0.0,78,10,0,0.0,0.0
2024-11-26 17:43:55,0.0,78,10,0,0.0,0.0
2024-11-26 17:49:21,0.0,78,10,0,0.0,0.0
2024-11-26 17:54:46,0.0,78,10,0,0.0,0.0
2024-11-26 17:59:10,0.0,78,10,0,0.0,0.0
2024-11-26 18:04:36,0.0,78,10,0,0.0,0.0
2024-11-26 18:09:00,0.0,78,10,0,0.0,0.0
2024-11-26 18:14:26,0.0,79,10,0,0.0,0.0
2024-11-26 18:19:55,0.0,80,9,0,0.0,0.0
2024-11-26 18:24:15,0.0,80,9,0,0.0,0.0
2024-11-26 18:29:41,0.0,80,9,0,0.0,0.0
2024-11-26 18:34:05,0.0,81,9,0,0.0,0.0
2024-11-26 18:39:31,0.0,80,9,0,0.0,0.0
2024-11-26 18:43:55,0.0,81,9,0,0.0,0.0
2024-11-26 18:49:21,0.0,80,9,0,0.0,0.0
2024-11-26 18:54:46,0.0,80,9,0,0.0,0.0
2024-11-26 18:59:10,0.0,80,9,0,0.0,0.0
2024-11-26 19:04:36,0.0,80,9,0,0.0,0.0
2024-11-26 19:09:00,0.0,79,9,0,0.0,0.0
2024-11-26 19:14:26,0.0,79,10,0,0.0,0.0
2024-11-26 19:19:55,0.0,79,10,0,0.0,0.0
2024-11-26 19:24:15,0.0,79,10,0,0.0,0.0
2024-11-26 19:29:41,0.0,78,10,0,0.0,0.0
2024-11-26 19:34:05,0.0,78,10,0,0.0,0.0
2024-11-26 19:39:31,0.0,78,10,0,0.0,0.0
2024-11-26 19:43:55,0.0,78,10,0,0.0,0.0
2024-11-26 19:49:21,0.0,79,10,0,0.0,0.0
2024-11-26 19:54:46,0.0,79,10,0,0.0,0.0
2024-11-26 19:59:10,0.0,80,10,0,0.0,0.0
2024-11-26 20:04:36,0.0,80,10,0,0.0,0.0
2024-11-26 20:09:00,0.0,80,10,0,0.0,0.0
2024-11-26 20:14:26,0.0,80,10,0,0.0,0.0
2024-11-26 20:19:55,0.0,79,10,1,0.0,0.0
2024-11-26 20:24:16,0.0,78,10,0,0.0,0.0
2024-11-26 20:29:41,0.0,79,10,0,0.0,0.0
2024-11-26 20:34:06,0.0,79,10,0,0.0,0.0
2024-11-26 20:39:31,0.0,79,10,0,0.0,0.0
2024-11-26 20:43:55,0.0,79,10,0,0.0,0.0
2024-11-26 20:49:21,0.0,79,10,0,0.0,0.0
2024-11-26 20:54:46,0.0,80,10,0,0.0,0.0
2024-11-26 20:59:11,0.0,80,10,0,0.0,0.0
2024-11-26 21:04:36,0.0,80,10,0,0.0,0.0
2024-11-26 21:09:00,0.0,80,10,0,0.0,0.0
2024-11-26 21:14:26,0.0,80,10,0,0.0,0.0
2024-11-26 21:19:55,0.0,81,9,0,0.0,0.0
2024-11-26 21:24:16,0.0,81,9,0,0.0,0.0
2024-11-26 21:29:41,0.0,81,9,0,0.0,0.0
2024-11-26 21:34:06,0.0,82,9,0,0.0,0.0
2024-11-26 21:39:31,0.0,82,9,0,0.0,0.0
2024-11-26 21:43:55,0.0,82,9,1,0.0,0.0
2024-11-26 21:49:21,0.0,83,9,0,0.0,0.0
2024-11-26 21:53:54,0.0,83,9,1,0.0,0.0
2024-11-26 21:59:24,0.0,84,9,1,0.0,0.0
2024-11-26 22:04:50,0.0,83,9,1,0.0,0.0
2024-11-26 22:09:15,0.0,84,9,1,0.0,0.0
2024-11-26 22:14:46,0.0,86,9,0,0.0,0.0
2024-11-26 22:19:06,0.0,87,9,1,0.0,0.0
2024-11-26 22:24:41,0.0,88,9,0,0.0,0.0
2024-11-26 22:29:01,0.0,89,9,0,0.0,0.0
2024-11-26 22:34:35,0.0,89,9,1,0.0,0.0
2024-11-26 22:38:56,0.0,90,8,0,0.0,0.0
2024-11-26 22:44:25,0.0,90,8,0,0.0,0.0
2024-11-26 22:49:51,0.0,90,8,0,0.0,0.0
2024-11-26 22:54:11,0.0,90,9,1,0.0,0.0
2024-11-26 22:59:41,0.0,90,9,1,0.0,0.0
2024-11-26 23:04:01,0.0,91,8,3,0.0,0.0
2024-11-26 23:09:30,0.0,92,8,1,0.0,0.0
2024-11-26 23:14:56,0.0,93,8,2,0.0,0.0
2024-11-26 23:19:17,0.0,94,8,1,0.0,0.0
2024-11-26 23:24:46,0.0,95,8,1,0.0,0.0
2024-11-26 23:29:07,0.0,96,8,1,0.0,0.0
2024-11-26 23:34:35,0.0,96,8,0,0.0,0.0
2024-11-26 23:38:56,0.0,96,8,1,0.0,0.0
2024-11-26 23:44:25,0.0,96,8,0,0.0,0.0
2024-11-26 23:49:51,0.0,96,8,0,0.0,0.0
2024-11-26 23:54:12,0.0,96,8,0,0.0,0.0
2024-11-26 23:59:41,0.0,96,8,1,0.0,0.0
2024-11-27 00:04:11,0.0,96,8,1,0.0,0.0
2024-11-27 00:09:40,0.0,96,8,0,0.0,0.0
2024-11-27 00:14:00,0.0,97,8,0,0.0,0.0
2024-11-27 00:19:25,0.0,96,8,1,0.0,0.0
2024-11-27 00:24:55,0.0,96,8,0,0.0,0.0
2024-11-27 00:29:15,0.0,96,8,1,0.0,0.0
2024-11-27 00:34:45,0.0,96,8,0,0.0,0.0
2024-11-27 00:39:05,0.0,96,8,0,0.0,0.0
2024-11-27 00:44:34,0.0,96,8,0,0.0,0.0
2024-11-27 00:48:55,0.0,96,8,0,0.0,0.0
2024-11-27 00:54:20,0.0,96,8,1,0.0,0.0
2024-11-27 00:59:49,0.0,96,8,1,0.0,0.0
2024-11-27 01:04:09,0.0,96,8,0,0.0,0.0
2024-11-27 01:09:39,0.0,96,8,0,0.0,0.0
2024-11-27 01:13:59,0.0,96,8,0,0.0,0.0
2024-11-27 01:19:25,0.0,96,8,0,0.0,0.0
2024-11-27 01:24:54,0.0,96,8,0,0.0,0.0
2024-11-27 01:29:14,0.0,96,8,1,0.0,0.0
2024-11-27 01:34:44,0.0,96,8,0,0.0,0.0
2024-11-27 01:39:04,0.0,97,8,0,0.0,0.0
2024-11-27 01:44:33,0.0,96,8,0,0.0,0.0
2024-11-27 01:49:59,0.0,96,8,0,0.0,0.0
